,Unnamed: 0,address,city,in_stable,latitude,longitude,name,state,uuid,zip,status
123,123,425 E Colorado St,Glendale,1.0,,,Arecont Vision,CA,1ee0fe79-9585-487d-9998-f2fd8e605562,91205.0,stable
124,124,20665 Santa Clara St,Canyon Country,1.0,,,Phyl-Mar Electrical Supply,CA,33065edb-6900-4aae-b9b8-3a72650acfe0,91351.0,stable
125,125,2400 Lincoln Ave,Altadena,1.0,,,Opportunity To Assets,CA,3cdc4fa0-51d3-4c36-9535-40c60584f3c0,91001.0,stable
126,126,15110 S Broadway,Gardena,1.0,,,American Foam & Packaging Co.,CA,4361f653-4c53-4bb5-adaa-2aaa85b9f86b,90248.0,stable
127,127,27963 Franklin Pkwy,Valencia,1.0,,,Semiconductor Process Equipment,CA,45633775-8a40-4592-82d9-9af7f13f133b,91355.0,stable
128,128,1109 W 190th St,Gardena,1.0,,,Bestek Machine Co.,CA,46ec8158-4280-4e9a-8a77-956c27382796,90248.0,stable
129,129,1987 W Holt Ave,Pomona,1.0,,,Lasermate Group,CA,4cf12d7c-7562-4ec0-8aaf-0102050b57ec,91768.0,stable
130,130,11130 Danbury St,Arcadia,1.0,,,Kor Construction,CA,57510032-ecec-45c1-aef5-34902e062b5e,91006.0,stable
131,131,12910 Culver Blvd,Los Angeles,0.0,,,Edlio,CA,5cf8c24a-a9c1-4448-bec5-f9f16947bd7d,90066.0,edge
132,132,24418 Main St,Carson,1.0,,,Organic Power Products,CA,71df7bc1-8154-482e-8b38-abc51e36b8b6,90745.0,stable
133,133,3306 Glendale Blvd,Los Angeles,1.0,,,Specialized Business Systems,CA,863a4dea-08d6-4861-a54e-95b546621b34,90039.0,stable
134,134,1730 E Holly Ave,El Segundo,0.0,,,Zon,CA,b3e5f4f4-de92-48c8-be34-935f22f6b0db,90245.0,edge
135,135,2750 Garfield Ave,Commerce,1.0,,,Asco Sintering Co.,CA,03983c7e-d48e-4640-9cf4-ed96af5b129b,90040.0,stable
136,136,9702 Rush St,South El Monte,1.0,,,BIG Enterprises,CA,10e87a87-2035-4fe1-bb1d-1bc7c6e5c6e3,91733.0,stable
137,137,2420 N Alameda St,Compton,0.0,,,"Magnesium Alloy Products Company, LP",CA,2d669f10-1977-4ea9-af03-585195a09899,90222.0,edge
138,138,20108 Scobey Ave,Carson,1.0,,,Sace Contractors,CA,38fe15fd-c7ab-4032-b1e9-7182d5950f47,90746.0,stable
139,139,6383 Arizona Cir,Los Angeles,1.0,,,Courtcall,CA,393bb2f8-478f-4f07-a813-8a179db02ab3,90045.0,stable
140,140,17624 Romar St,Northridge,1.0,,,Wright Milt And Associates,CA,4db69e50-4186-4522-9821-50287c5aa376,91325.0,stable
141,141,16832 Gramercy Pl,Gardena,1.0,,,Geo Form,CA,5d947ed9-3bb2-44f6-ba2c-fbd1ecffecce,90247.0,stable
142,142,1875 W Redondo Beach Blvd,Gardena,0.0,,,G & C Equipment Corporation,CA,6c5748cb-6a50-48a5-9940-3bc0b9ff4299,90247.0,edge
143,143,49 Berth,San Pedro,0.0,,,US Merchant Marine Veterans of World War II,CA,c44d3a84-0009-45b7-b85f-505b4e556ed7,90731.0,edge
144,144,28632 Roadside Dr,Agoura Hills,0.0,,,Mobil,CA,de7e9439-c572-437d-8dbc-9d066a78a870,91301.0,edge
145,145,4116 W Magnolia Blvd,Burbank,1.0,,,La Clinical Trials,CA,f188f991-3b38-4826-86e8-94d6b4402d21,91505.0,stable
146,146,506 Entrada Dr,Santa Monica,0.0,,,Worldmusic USA,CA,4a31f443-19f8-4850-8ca2-6f5c9dbe875f,90402.0,edge
147,147,1242 E Lexington Ave,Pomona,1.0,,,Silicon Forensics,CA,c0e76957-c75b-4cee-9304-e8ac63ad2ead,91766.0,stable
148,148,1411 Railroad St,Glendale,0.0,,,Pinup Girl Clothing,CA,f7db7b73-ee91-439a-87a0-005058982295,91204.0,edge
149,149,433 W Colorado St,Glendale,1.0,,,Nle Systems,CA,0ab9dd6f-8f2d-44c4-bb13-6d0cc3fb8314,91204.0,stable
150,150,411 Madrid Ave,Torrance,1.0,,,Phenomenex,CA,1dd84105-7859-439c-a6d9-1f5129fa764f,90501.0,stable
151,151,16832 Edgar St,Pacific Palisades,1.0,,,Bert Kleinman Programming,CA,47380c66-f5e9-48a6-a174-bb53329d0388,90272.0,stable
152,152,590 W Sierra Madre Blvd,Sierra Madre,1.0,,,Linda E Renwick & Associates,CA,4d15903e-1833-4bef-85ca-5163a059f5f7,91024.0,stable
153,153,9142 Independence Ave,Chatsworth,1.0,,,IT Creations,CA,89fbb18d-4199-4391-8da6-9740cc55d5c6,91311.0,stable
154,154,6650 San Fernando Rd,Glendale,1.0,,,Pennoyer Dodge,CA,005fd8c1-688b-48b3-8f70-3ca18e23e140,91201.0,stable
155,155,133 E Santa Anita Ave,Burbank,1.0,,,Gerhardt Gear Co.,CA,094ebeca-99b6-401e-b650-7432b37c6f72,91502.0,stable
156,156,22134 Sherman Way,Canoga Park,1.0,,,National Advanced Endoscopy Devices,CA,0b1d320a-f97a-4c2e-991d-f4c81a231219,91303.0,stable
157,157,5938 Satsuma Ave,North Hollywood,0.0,,,Foss Therapy Services,CA,150a6309-c7f3-4f67-b844-5ac1a58aae7f,91601.0,edge
158,158,4401 E Donald Douglas Dr,Long Beach,1.0,,,Keystone Engineering,CA,17bf39e2-0444-4064-9fae-3d70cdc97231,90808.0,stable
159,159,28110 Avenue Stanford,Valencia,1.0,,,Western Airparts,CA,38e9c9ea-39f9-4f1d-8887-1e9775f2ff94,91355.0,stable
160,160,9130 Norwalk Blvd,Santa Fe Springs,1.0,,,Aberdeen,CA,44a22202-c687-421f-bb52-9c9e94d94fae,90670.0,stable
161,161,28298 Constellation Rd,Valencia,1.0,,,Firetect,CA,4c998168-47cb-484b-8c32-f4aecd9b4b7a,91355.0,stable
162,162,3500 W Olive Ave,Burbank,0.0,,,Exmed,CA,63335c39-b1ea-442b-93ff-ed1bcf389bcf,91505.0,edge
163,163,8000 Beverly Blvd,Los Angeles,0.0,,,Vital Technologies,CA,bb6a089e-9b22-417c-8e70-00dd86f5b0f9,90048.0,edge
164,164,1701 W Wardlow Rd,Long Beach,0.0,,,Oasis Fuel,CA,d06ecd28-1c54-426c-b871-38015d23413c,90810.0,edge
165,165,32016 Castaic Rd,Castaic,1.0,,,RMR Water Trucks,CA,01f191ba-56fe-4a80-a0c3-bb104ea8b882,91384.0,stable
166,166,5482 Wilshire Blvd,Los Angeles,1.0,34.06213870755358,-118.3480679123004,Subastral,CA,12c34de6-eaf5-4c62-a3d8-db5561050318,90036.0,stable
167,167,6133 Bristol Pkwy,Culver City,1.0,,,Inconen,CA,18196bcf-e600-4e5f-8bc1-fd61be258bcf,90230.0,stable
168,168,22906 Frampton Ave,Torrance,1.0,,,Quality Forming,CA,214f2ba3-7623-4a84-bc5f-626d63295b47,90501.0,stable
169,169,2808 N Naomi St,Burbank,1.0,,,Bryan Exhaust Service,CA,35b7d2c4-4efa-4c40-845c-f50bf312df04,91504.0,stable
170,170,2721 Glendower Ave,Los Angeles,1.0,,,Ronel,CA,4195b280-85a6-4045-a9b3-4596481b50d8,90027.0,stable
171,171,444 W Ocean Blvd,Long Beach,1.0,,,Everest International Consultants,CA,5c0f4a0a-e49d-41fd-8957-1c5fb07c0dbc,90802.0,stable
172,172,1015 Wilshire Blvd,Los Angeles,1.0,,,Peace Over Violence,CA,7b1b68b1-2fce-44ee-b957-71c81eec64cc,90017.0,stable
173,173,7417 W 82nd St,Los Angeles,0.0,,,Orbital Maintenance and Construction Co.,CA,9d75f885-1cbd-40a7-b976-d5059f6b9f10,90045.0,edge
174,174,560 Auto Center Dr,Palmdale,1.0,,,Aero Bending Company,CA,aeb6db89-3166-4f3e-a89d-c03ee617f8db,93551.0,stable
175,175,2100 E Mariposa Ave,El Segundo,1.0,,,ATM,CA,de0ebce7-8c85-4c13-a806-e4fff6f9e67f,90245.0,stable
176,176,200 E Beach Ave,Inglewood,1.0,,,Goodman Food Products,CA,e724d31a-785b-4cd8-b386-a9052515528f,90302.0,stable
177,177,1866 W 169th St,Gardena,1.0,,,Ludwig & Sons,CA,0848811d-92a5-4c58-b226-3849ae6d43bb,90247.0,stable
178,178,11845 W Olympic Blvd,Los Angeles,0.0,,,Metrolink Business Park,CA,0ec37b70-e241-43fa-b91b-854b31571b34,90064.0,edge
179,179,1635 W Gaylord St,Long Beach,1.0,,,F&L Petroleum Products,CA,179da7b0-38b3-4b13-bdba-ddb9d2efba0a,90813.0,stable
180,180,2631 Manhattan Beach Blvd,Redondo Beach,1.0,,,Surfx Technologies,CA,27226db6-4a96-4da5-8f98-3efeb3363018,90278.0,stable
181,181,2200 Saybrook Ave,Los Angeles,1.0,34.00274032737423,{},Atlas Carpet Mills,CA,2d718bf0-6035-4b2b-b792-46885dba0619,90040.0,stable
182,182,222 W 6th St,San Pedro,1.0,,,Procel Temp,CA,330428b1-e99d-45b1-9665-c78a25d1644b,90731.0,stable
183,183,10590 1/2 W Pico Blvd,Los Angeles,1.0,,,Lewis Schoeplein Architects,CA,332fd993-588b-4761-ad64-eb6d33673b5d,90064.0,stable
184,184,1811 S Del Mar Ave,San Gabriel,1.0,,,Alliance Implant,CA,3480a91b-a8b7-4941-a3d5-cc636b662fd7,91776.0,stable
185,185,14520 Sylvan St,Van Nuys,1.0,,,Personal Court Reporters,CA,5a8e807a-7194-48e7-b11a-28f18c21d120,91411.0,stable
186,186,20460 Gramercy Pl,Torrance,1.0,,,Medicool,CA,a1548b3e-a193-4cef-b42c-9e211c848c2c,90501.0,stable
187,187,9667 Canoga Ave,Chatsworth,1.0,,,Woodcock George B,CA,c001a880-341b-46a2-9626-62d97321419a,91311.0,stable
188,188,400 Corporate Pointe,Culver City,0.0,,,Reep-Office Pointe Ca,CA,c1720ce1-ebfc-4a04-9d41-d78966773f3e,90230.0,edge
189,189,31834 Castaic Rd,Castaic,0.0,,,Aba Protection,CA,febd60b7-ec34-4456-8d88-055311645cbf,91384.0,edge
190,190,28280 Alta Vista Ave,Valencia,1.0,,,Klm Labs,CA,0a514a47-6bb8-4d74-bc22-e17b5032be14,91355.0,stable
191,191,2637 Manhattan Beach Blvd,Redondo Beach,1.0,,,Surgical West,CA,114cf775-b6f8-4e57-81c5-8453d7649779,90278.0,stable
192,192,957 S Village Oaks Dr,Covina,1.0,,,MBI Media,CA,333ffd2b-b595-47ee-b651-644af8031bfc,91724.0,stable
193,193,8947 S Hobart Blvd,Los Angeles,0.0,,,Knl Support Services,CA,47a07ed7-b28f-4ec6-92bf-f2bd4822e1c5,90047.0,edge
194,194,26007 Huntington Ln,Valencia,1.0,,,Sun Air Parts,CA,5d866177-a6d8-4366-8096-ed8a951245dd,91355.0,stable
195,195,144 Greenbriar Ln,La Puente,1.0,,,Newpoint Management,CA,60309514-748a-4bc8-8656-1ea4d42bccc3,91744.0,stable
196,196,9618 Variel Ave,Chatsworth,1.0,,,Environmental Equipment Sales,CA,7366f1de-6f17-4483-8909-5c84d8d26ceb,91311.0,stable
197,197,5734 Bankfield Ave,Culver City,1.0,,,Flue Steam,CA,81ff5d90-1e18-012f-0643-0030487f54d8,90230.0,stable
198,198,9261 Jordan Ave,Chatsworth,1.0,,,Regency Lighting,CA,c59ff3cb-2a99-4b0f-a72d-6f92093040ea,91311.0,stable
199,199,1033 Alhambra Ave,Los Angeles,1.0,,,California Drop Forge,CA,c64d99f1-33b5-4198-b2b1-54c4f6a655d3,90012.0,stable
200,200,940 W Washington Blvd,Los Angeles,1.0,,,Dove Communications,CA,c7cb0f5b-565c-4adf-8d77-b119705d09de,90015.0,stable
201,201,28128 Livingston Ave,Valencia,1.0,,,Gamma Tech,CA,e9abdbfd-816b-4445-a700-c8159a730f3e,91355.0,stable
202,202,44633 Yucca Ave,Lancaster,1.0,,,Mather Bros,CA,00c4f986-de47-46fd-a56f-c4025cef796e,93534.0,stable
203,203,8001 Canoga Ave,Canoga Park,1.0,,,BBI Builders Book Bookstore,CA,0612eea3-5760-4763-abab-120c3aa343f0,91304.0,stable
204,204,25261 Rye Canyon Rd,Valencia,1.0,34.438852923089804,{},Technifex,CA,16cf4aa9-e9f6-4f7d-8db4-2c29d4b31758,91355.0,stable
205,205,W Burbank Boulevard 4215,Burbank,1.0,,,Taw Electronics,CA,57d4729c-5a92-4404-a9a1-359a37a9a16d,91505.0,stable
206,206,17532 Nutwood Dr,Carson,1.0,,,Xsyn,CA,5997b441-dac8-4584-9bb5-cc3d25d96a6a,90746.0,stable
207,207,214 S 5th Ave,La Puente,1.0,,,Professional Refinishing Organization,CA,76b7e919-ae6b-4d88-95fc-25b69dcf04c2,91746.0,stable
208,208,7823 Deering Ave,Canoga Park,1.0,,,Temptron Engineering,CA,966f311e-110e-4de8-a660-87d881046e1e,91304.0,stable
209,209,1581 W Wardlow Rd,Long Beach,0.0,,,West Coast Packer,CA,986b4771-e8b9-4e5d-9a98-22e4b5f1ef16,90810.0,edge
210,210,1000 E Victoria St,Carson,1.0,33.86488751109429,{},California State University Dominguez Hills,CA,af348af6-951d-4450-8603-b127ac2a26d0,90747.0,stable
211,211,9420 Wilshire Blvd,Beverly Hills,0.0,,,Omninet Twin Towers,CA,eff45815-f415-4d47-830d-a7a8cfbc814a,90212.0,edge
212,212,456 E Foothill Blvd,San Dimas,1.0,,,Athena Engineering,CA,22d95b3d-c6f8-425c-82e3-94cb29d56a6b,91773.0,stable
213,213,6800 Owensmouth Ave,Canoga Park,1.0,,,Amg Services,CA,4a89951d-ffe5-48ff-b146-0999dd4dac79,91303.0,stable
214,214,1930 S Brea Canyon Rd,Diamond Bar,1.0,,,Starside Security & Investigation,CA,52680928-642e-4b87-a679-7baddc24aa37,91765.0,stable
215,215,43719 Sierra Hwy,Lancaster,1.0,,,"Vita-Leaf, , a Caifornia Corporation",CA,75e9e663-549b-41c4-a0bf-c677b97066a6,93534.0,stable
216,216,600 S Lake Ave,Pasadena,1.0,,,Virtualitics,CA,8bb70a54-9b03-4a63-b581-0b7db5aedff6,91106.0,stable
217,217,11621 Clark St,Arcadia,1.0,,,B&P Painting,CA,913fc070-5fec-4837-93f7-34884f7f952f,91006.0,stable
218,218,11628 Sheldon St,Sun Valley,1.0,,,J M Hydraulics,CA,99423f52-1e01-41c7-a1d1-a88c2aced7a1,91352.0,stable
219,219,3760 Motor Ave,Los Angeles,1.0,,,Green Susan & Associates,CA,d172e0da-5e3f-48a8-9ad9-17176af088be,90034.0,stable
220,220,24085 Garnier St,Torrance,1.0,33.80774622656004,{},Quinstar Technology,CA,0012981c-574f-4f35-a45f-3d83cba24613,90505.0,stable
221,221,15705 Strathern St,Van Nuys,1.0,,,Sos Survival Products,CA,0b338881-f804-4fc5-959f-4027e922b3cc,91406.0,stable
222,222,1861 Puddingstone Dr,La Verne,1.0,,,Micro Analog,CA,26e0b1a0-9c90-43c1-ae07-ed79dabbd724,91750.0,stable
223,223,6114 Scott Way,Commerce,1.0,,,Sterling Pacific Meat,CA,60144504-fada-40b1-8d10-d6fe6ec98f54,90040.0,stable
224,224,820 S Mariposa St,Burbank,1.0,,,Applied Invention,CA,92c9dc71-27a1-4b97-ad89-74a17515ae5e,91506.0,stable
225,225,20525 Nordhoff St,Chatsworth,1.0,,,Bekins Moving & Storage Co.,CA,d5480d80-210c-4a80-ba0a-0e099cfc20a4,91311.0,stable
226,226,300 S Mission Rd,Los Angeles,1.0,,,Peerless Materials Company,CA,ed7f199e-784c-4b95-a8ac-2f01afeda010,90033.0,stable
227,227,133 the Promenade N,Long Beach,1.0,,,Managed Healthcare Unlimited,CA,176f9c5c-3b85-413d-8d59-6d043cef9986,90802.0,stable
228,228,206 N Towne Ave,Pomona,0.0,,,Startech Communications,CA,22d63bd0-ccb4-441b-8081-d80428956138,91767.0,edge
229,229,1833 E Foothill Blvd,Glendora,1.0,,,Sub Carrier Systems,CA,36235ed2-abee-4ff8-86e2-608dbf0042b1,91741.0,stable
230,230,880 Apollo St,El Segundo,1.0,,,K 2 Communications,CA,3cc2af9d-021c-4a3c-8b3a-b74fce5614f5,90245.0,stable
231,231,6415 Randolph St,Commerce,0.0,,,BB Battery,CA,535187d1-bdee-4801-befe-1eb830034e71,90040.0,edge
232,232,2271 W 205th St,Torrance,1.0,,,Aloha Island Cable,CA,7d9b11bb-d355-430c-aac9-639ddf1a654c,90501.0,stable
233,233,25570 Rye Canyon Rd,Valencia,1.0,,,Technical & Business System,CA,8261c1da-e0c0-47ba-9f10-45c92802327e,91355.0,stable
234,234,,,,,,,,cf1d93f8-d7d9-4a76-98b6-49c81ba5a04d,,
235,235,3727 Serra Rd,Malibu,1.0,,,1320 East Olympic,CA,deff963b-f463-4ffe-af22-218b0e40ccef,90265.0,stable
236,236,1707 E Anaheim St,Los Angeles,1.0,,,Coordinated Equipment Company,CA,01498a35-a3e6-4952-9d0b-7e3dbefcf6fb,90744.0,stable
237,237,221 Marine Ave,Manhattan Beach,1.0,,,Chill Tek,CA,0953d186-122e-4097-9244-1b76f0bbe743,90266.0,stable
238,238,1510 Dwight Dr,Glendale,1.0,,,Exsell Sales Associates,CA,0d5810ca-caa5-4c52-be35-be58b76138e9,91207.0,stable
239,239,17929 S Susana Rd,Compton,1.0,33.8687233432403,{},Peter Pepper Products,CA,2151f851-4415-41c6-86a2-066680abe18e,90221.0,stable
240,240,415 S Topanga Canyon Blvd,Topanga,1.0,,,Menlo Scientific Acoustics,CA,2a7da386-edb5-499e-bb2a-407ff9af4989,90290.0,stable
241,241,28064 Avenue Stanford,Valencia,1.0,,,Transparent Products,CA,31d3f0a1-d393-41b9-937d-d34ab7981ed7,91355.0,stable
242,242,2206 Signal Pl,San Pedro,1.0,,,Star Fisheries,CA,429e5a04-e954-4001-a1da-d485af8580e1,90731.0,stable
243,243,14724 Ventura Blvd,Sherman Oaks,1.0,,,E Control Systems Inc.,CA,a624225d-19b0-4557-a264-bd3558729053,91403.0,stable
244,244,12902 Lakeland Rd,Santa Fe Springs,1.0,,,Consumers Pipe & Supply Co.,CA,e0568ecd-5486-45db-9f93-eab485780970,90670.0,stable
245,245,589 N Larchmont Blvd,Los Angeles,1.0,,,RDG Woodwinds,CA,e0ccf247-f5f5-4a7f-b061-24cec400aa4c,90004.0,stable
246,246,15730 Salt Lake Ave,Hacienda Heights,1.0,,,Anvil Cases,CA,126f1e38-0f37-48a7-b0cd-57e1f9a1295d,91745.0,stable
247,247,3101 Ocean Park Blvd,Santa Monica,1.0,,,Livingston Stern & Associates,CA,28118e09-8ec1-49bd-9e61-9e4698ef29ce,90405.0,stable
248,248,1315 Storm Pkwy,Torrance,1.0,,,M K Diamond Products,CA,36d5111f-48d8-43c9-a381-71b61eece68f,90501.0,stable
249,249,24701 Crenshaw Blvd,Torrance,1.0,,,Dasco Engineering,CA,4a3a92b7-8d2a-45ca-aeb3-bf452d93612d,90505.0,stable
250,250,2115 W 73rd St,Los Angeles,1.0,,,Edison Litigation Tech Advsry,CA,7013bf7d-4d48-425b-ac7f-80090db99a18,90047.0,stable
251,251,23645 Marylee St,Woodland Hills,1.0,,,Color New Co.,CA,8f783de6-6b16-4535-a3fe-9774e893f31e,91367.0,stable
252,252,3014 4th St,Santa Monica,1.0,,,Kartin,CA,92325b57-1b97-483b-b4d3-f25b789d2156,90405.0,stable
253,253,551 W 189th St,Gardena,1.0,,,A & S Skill Machinists,CA,c2fc3eff-8adc-403b-9ccf-79dbb50414a4,90248.0,stable
254,254,2201 S Highland Ave,Los Angeles,1.0,,,Findley Transportation,CA,c507d162-4453-4db3-a106-d64d9e4927fc,90016.0,stable
255,255,6636 Variel Ave,Canoga Park,0.0,,,Andwin Scientific Ind,CA,c97067c6-2519-4316-b807-ec3a9baaf293,91303.0,edge
256,256,19425 Soledad Canyon Rd,Canyon Country,1.0,,,Systems Unlimited,CA,ff73ac69-65b3-43ae-ad3a-36e7a784fcb1,91351.0,stable
257,257,23862 Hawthorne Blvd,Torrance,1.0,,,Progressive Motion,CA,057bf7bb-d09b-4c74-bfef-1aa5d253f273,90505.0,stable
258,258,306 N Valley Center Ave,Glendora,1.0,,,Tartan Associates,CA,080921f4-4e42-4df4-a0ad-6248ac50d845,91741.0,stable
259,259,6016 Fallbrook Ave,Woodland Hills,1.0,,,Nationwide Security Group,CA,21be3e75-4940-4686-830e-dc23df9b9b12,91367.0,stable
260,260,13040 Telegraph Rd,Santa Fe Springs,1.0,,,Omega Precision,CA,23d30a18-2de4-42fc-a210-0fa47ee541b0,90670.0,stable
261,261,329 Mira Loma Ave,Glendale,1.0,,,Accurate Dial & Nameplate,CA,2bf44a0b-158a-4893-9ec8-d5bbb8568daf,91204.0,stable
262,262,11861 Branford St,Sun Valley,1.0,,,Sterndahl Enterprises,CA,45ef2b3a-aaba-4ec5-ba0a-0126c442198e,91352.0,stable
263,263,1945 Redondo Ave,Signal Hill,1.0,,,Don Miller & Sons Plumbing Supplies,CA,81875d64-a27c-40dd-b8a4-4dc2a3e677e5,90755.0,stable
264,264,2711 Plaza Del Amo,Torrance,1.0,,,Omanson Precision Engineering,CA,84f90469-a75a-4fcf-9ccd-1f43966f5cd7,90503.0,stable
265,265,16730 E Johnson Dr,City Of Industry,1.0,,,WCL Co.,CA,8bfa8f16-8810-4072-83c1-0562345f1d3a,91745.0,stable
266,266,11712 Moorpark St,Studio City,1.0,,,Excel Investment Properties,CA,c4b95741-60ee-4782-9a70-78928b18b37e,91604.0,stable
267,267,548 Amapola Ave,Torrance,1.0,,,J-Tech,CA,eeac50a2-4c35-415d-961d-6549b4235eec,90501.0,stable
268,268,6425 Alondra Blvd,Paramount,1.0,,,Chung Tae,CA,f86cf693-b182-4922-9b6d-f581c322bd17,90723.0,stable
269,269,7590 N Glenoaks Blvd,Burbank,1.0,,,Condusiv Technologies,CA,fcd3c008-740d-4a81-8fa0-3e84c9c887b3,91504.0,stable
270,270,15511 Carmenita Rd,Santa Fe Springs,1.0,,,McMurray Stern,CA,036b0d79-385b-40bf-81d6-d0e82377090d,90670.0,stable
271,271,2321 Rosecrans Ave,El Segundo,1.0,33.90218689360969,{},Irise,CA,0c2be60c-a0cc-4d09-829a-cc342dd2f498,90245.0,stable
272,272,1101 Colorado Ave,Santa Monica,1.0,,,Pranalytica,CA,0c8fc6ee-0b04-4ca8-a0d5-d5b1bc4eab1e,90401.0,stable
273,273,711 W Florence Ave,Los Angeles,1.0,,,UMMA Community Clinic,CA,0ed82aea-a96c-4846-801a-3a67ab1a6032,90044.0,stable
274,274,41343 12th St W,Palmdale,1.0,,,Murphy Switch Of Calif,CA,395211b4-9fc2-4fd5-9acd-f56c15c7ade5,93551.0,stable
275,275,10314 Norris Ave,Pacoima,1.0,,,American Precision Tool,CA,48b3c6a5-6d26-4869-8b9b-5c73c2f76231,91331.0,stable
276,276,1162 E Dominguez St,Carson,1.0,,,Mc Kenna Engineering & Equipment,CA,6575ea05-a013-4945-87a4-ce94ad19509f,90746.0,stable
277,277,1671 E 28th St,Signal Hill,1.0,,,Global Access Supply,CA,d0cd72fe-48e3-468d-b4ed-d62497fce544,90755.0,stable
278,278,12194 Firestone Blvd,Norwalk,1.0,,,Alan's Lawn & Garden Center,CA,d4b8e5bc-049a-4671-bb4f-6aa70cc8e304,90650.0,stable
279,279,5250 W Century Blvd,Los Angeles,1.0,,,Universal Van Rental,CA,d5d33d30-1d1e-49a5-8325-9dcfd02f8ca0,90045.0,stable
280,280,27555 Avenue Scott,Santa Clarita,1.0,,,Meschkat Precision Machining,CA,f2de22c1-623d-4778-8d4e-61c7decab682,91355.0,stable
281,281,5311 Derry Ave,Agoura Hills,1.0,,,Integrated Dispensing Solutions,CA,13269b56-0256-4d5c-a592-903e126a7c38,91301.0,stable
282,282,4188 Valley Blvd,Walnut,1.0,,,United Riggers & Erectors,CA,137b98ec-d116-4b99-8ea3-02ebf27c9625,91789.0,stable
283,283,27200 Sunnyridge Rd,Palos Verdes Peninsula,1.0,,,Arbor Environmental,CA,20eda507-bf95-4986-a597-147269329ea5,90274.0,stable
284,284,1205 Knox St,Torrance,1.0,,,All Seas Marine,CA,2bccf07c-ece0-4d83-838e-c54fb1bf8b54,90502.0,stable
285,285,3655 S Grand Ave,Los Angeles,0.0,,,Women In Non Traditional Employment Roles,CA,58723e79-4732-42bf-b112-2e9b7480b6c1,90007.0,edge
286,286,2525 W Burbank Blvd,Burbank,1.0,,,Matrix Audio Visual Designs,CA,92ba6f6c-17d7-4b31-80bc-e5427ae3cbe1,91505.0,stable
287,287,801 S Grand Ave,Los Angeles,1.0,,,Vasquez & Company,CA,cb703137-a35a-4ec1-82ff-22ffa215a67c,90017.0,stable
288,288,602 E Avenue R,Palmdale,1.0,,,All Valley Van & Storage,CA,e4dc15ca-977b-4b84-97ae-b8655e3a2123,93550.0,stable
289,289,100 N Sepulveda Blvd,El Segundo,1.0,,,Nc4 Public Sector,CA,0221ffa3-061d-4b9f-9998-4584735a4048,90245.0,stable
290,290,3364 Garfield Ave,Commerce,1.0,,,Naneon,CA,24606863-7719-4edd-97cd-3f8a3e63023e,90040.0,stable
291,291,121 W Torrance Blvd,Redondo Beach,1.0,,,Advanced Arm Dynamics,CA,28539dc1-6417-47d4-82de-451d134639d4,90277.0,stable
292,292,5354 Etheldo Ave,Culver City,1.0,,,Act Of Communication,CA,2a92ffd8-b92e-4c28-8e76-4481706edf44,90230.0,stable
293,293,12121 Wilshire Blvd,Los Angeles,1.0,,,Cel & Associates,CA,3d1cd22a-323f-4ff9-a314-72a47dec26fe,90025.0,stable
294,294,525 Finney Ct,Gardena,1.0,,,Cable Tek,CA,492d0ff4-2567-4a0a-9dd2-b70d099732e5,90248.0,stable
295,295,8939 S Sepulveda Blvd,Los Angeles,0.0,,,South Bay Senior Services,CA,d9b6844f-f958-4310-aef8-13df93298464,90045.0,edge
296,296,300 Continental Blvd,El Segundo,1.0,,,Canyon Consulting,CA,dcf4bc0f-8620-4e57-ac73-d0089165864e,90245.0,stable
297,297,11654 Pike St,Santa Fe Springs,1.0,,,Santa Fe Enterprises,CA,094e5a4a-4ce1-44a4-92f9-8290448490d6,90670.0,stable
298,298,2005 Manhattan Beach Blvd,Redondo Beach,1.0,,,Quantimetrix,CA,12756912-3778-4c42-9a67-b74a7b10333a,90278.0,stable
299,299,1826 Floradale Ave,South El Monte,1.0,,,Electro Mech Components,CA,1b2f8953-4284-43aa-b05a-844adaf18997,91733.0,stable
300,300,542 24th St,Hermosa Beach,0.0,,,Vbo Relo,CA,42ec9cd4-2268-4885-8b2d-6bd401794134,90254.0,edge
301,301,24007 Ventura Blvd,Calabasas,1.0,,,Nts Technical Systems,CA,4a2d4668-ee52-4497-b5c2-47d628f0dce2,91302.0,stable
302,302,1274 Center Court Dr,Covina,1.0,,,Elite Engineering Consultants,CA,5dade204-3cc1-441c-b77a-6e34e7bfde0b,91724.0,stable
303,303,27778 Avenue Hopkins,Santa Clarita,1.0,,,Lavi Industries,CA,9024e498-8ae4-4ca9-9b48-099baddd3201,91355.0,stable
304,304,12028 Orr and Day Rd,Norwalk,0.0,,,Magnolia Environmental,CA,947693ca-034e-4d3c-a9a1-aac889c4eb75,90650.0,edge
305,305,29629 Canwood St,Agoura Hills,1.0,,,Total Recall Captioning,CA,9d17e816-253a-46f9-b081-0fbd09894476,91301.0,stable
306,306,22704 Ventura Blvd,Woodland Hills,0.0,,,Special Enforcement Security Services Group Group,CA,b921e304-b610-4c17-98cc-bf4a5c8ad852,91364.0,edge
307,307,21333 Hawthorne Blvd,Torrance,1.0,33.83459731881345,{},DoubleTree,CA,d99e2552-af16-40c6-bf27-41957145c810,90503.0,stable
308,308,12822 Sherman Way,North Hollywood,1.0,,,C & C Fence,CA,f1f5709b-a635-45dc-992c-916dbd165703,91605.0,stable
